date,ticker,sector,open,high,low,close,volume
2022-04-03,DELTATECH,FinTech,433.38,433.79,432.37,433.4,1182508
2022-04-04,DELTATECH,FinTech,421.56,427.87,419.96,427.15,1616770
2022-04-05,DELTATECH,FinTech,418.21,427.02,412.91,424.3,4881510
2022-04-06,DELTATECH,FinTech,427.19,431.93,426.28,427.37,1161700
2022-04-07,DELTATECH,FinTech,432.38,436.37,422.03,432.52,4770139
2022-04-08,DELTATECH,FinTech,430.81,434.91,427.8,431.02,2494056
2022-04-09,DELTATECH,FinTech,423.27,427.67,426.36,427.28,1416484
2022-04-10,DELTATECH,FinTech,436.33,439.47,425.71,436.53,3059481
2022-04-11,DELTATECH,FinTech,445.7,452.82,444.34,448.04,1185449
2022-04-12,DELTATECH,FinTech,446.1,462.0,447.84,454.76,2148949
2022-04-13,DELTATECH,FinTech,454.54,456.76,442.35,455.48,2229502
2022-04-14,DELTATECH,FinTech,448.65,457.83,442.62,450.09,3343020
2022-04-15,DELTATECH,FinTech,444.2,449.91,436.74,444.62,194766
2022-04-16,DELTATECH,FinTech,443.76,455.53,439.24,448.24,4895474
2022-04-17,DELTATECH,FinTech,445.61,455.94,448.32,451.18,1492455
2022-04-18,DELTATECH,FinTech,455.01,464.32,448.41,460.8,2574722
2022-04-19,DELTATECH,FinTech,458.79,473.98,455.91,465.44,4155518
2022-04-20,DELTATECH,FinTech,452.56,462.5,444.61,455.08,2430936
2022-04-21,DELTATECH,FinTech,457.7,464.12,452.01,462.4,2519111
2022-04-22,DELTATECH,FinTech,451.74,462.3,448.53,455.62,950659
2022-04-23,DELTATECH,FinTech,444.79,461.14,445.81,453.13,3610555
2022-04-24,DELTATECH,FinTech,449.65,458.73,451.17,454.97,4854740
2022-04-25,DELTATECH,FinTech,460.29,473.38,455.34,468.72,1559858
2022-04-26,DELTATECH,FinTech,488.49,499.39,476.1,490.73,4834820
2022-04-27,DELTATECH,FinTech,494.1,500.57,481.14,495.34,2785773
2022-04-28,DELTATECH,FinTech,485.75,502.48,484.58,494.13,1611394
2022-04-29,DELTATECH,FinTech,497.92,504.46,487.43,498.24,776811
2022-04-30,DELTATECH,FinTech,500.08,512.46,493.95,505.02,4451173
2022-05-01,DELTATECH,FinTech,501.12,502.81,491.75,502.75,3491611
2022-05-02,DELTATECH,FinTech,509.83,520.42,501.16,516.43,4942134
2022-05-03,DELTATECH,FinTech,516.24,524.59,513.65,518.37,614907
2022-05-04,DELTATECH,FinTech,521.01,529.94,517.42,522.4,4896791
2022-05-05,DELTATECH,FinTech,518.76,528.78,521.12,527.77,2017196
2022-05-06,DELTATECH,FinTech,526.41,532.49,519.51,531.27,2674892
2022-05-07,DELTATECH,FinTech,532.51,539.59,522.19,538.11,2658909
2022-05-08,DELTATECH,FinTech,531.75,542.67,521.44,533.29,1591225
2022-05-09,DELTATECH,FinTech,523.7,538.34,522.53,528.99,982144
2022-05-10,DELTATECH,FinTech,518.13,526.28,507.1,520.42,4203876
2022-05-11,DELTATECH,FinTech,514.73,534.38,509.62,524.0,1759779
2022-05-12,DELTATECH,FinTech,522.56,537.84,517.84,530.28,3809495
2022-05-13,DELTATECH,FinTech,530.71,540.23,518.61,534.08,2910599
2022-05-14,DELTATECH,FinTech,541.39,548.03,531.75,547.66,1207943
2022-05-15,DELTATECH,FinTech,542.46,549.22,532.62,547.78,3312713
2022-05-16,DELTATECH,FinTech,545.31,555.37,541.98,553.43,1657880
2022-05-17,DELTATECH,FinTech,535.24,553.38,537.42,544.54,2541686
2022-05-18,DELTATECH,FinTech,540.66,546.49,530.76,541.54,3849021
2022-05-19,DELTATECH,FinTech,544.19,553.53,531.74,547.35,4573787
2022-05-20,DELTATECH,FinTech,552.85,562.64,545.34,554.49,4323968
2022-05-21,DELTATECH,FinTech,546.48,557.37,550.82,552.21,2096604
2022-05-22,DELTATECH,FinTech,545.47,560.3,543.48,551.78,3304835
2022-05-23,DELTATECH,FinTech,529.68,543.4,527.3,539.38,4993340
2022-05-24,DELTATECH,FinTech,534.24,538.61,534.56,536.66,3794560
2022-05-25,DELTATECH,FinTech,538.67,546.81,531.31,543.99,4547217
2022-05-26,DELTATECH,FinTech,547.22,555.8,540.01,548.84,625222
2022-05-27,DELTATECH,FinTech,549.04,558.29,542.11,553.13,1153082
2022-05-28,DELTATECH,FinTech,549.21,555.18,541.91,553.71,2444266
2022-05-29,DELTATECH,FinTech,551.16,563.08,541.72,553.93,3427990
2022-05-30,DELTATECH,FinTech,548.53,555.77,533.29,548.61,3608628
2022-05-31,DELTATECH,FinTech,547.98,557.71,553.31,554.53,3000473
2022-06-01,DELTATECH,FinTech,556.09,564.53,543.26,558.2,2050074
2022-06-02,DELTATECH,FinTech,553.09,568.73,555.63,562.48,1944130
2022-06-03,DELTATECH,FinTech,555.47,563.46,553.83,558.21,3421169
2022-06-04,DELTATECH,FinTech,536.83,540.76,524.36,540.35,4456685
2022-06-05,DELTATECH,FinTech,538.91,550.34,536.18,549.41,3318182
2022-06-06,DELTATECH,FinTech,545.58,549.43,542.35,545.62,3673119
2022-06-07,DELTATECH,FinTech,535.42,547.83,524.78,538.73,3505312
2022-06-08,DELTATECH,FinTech,543.11,548.57,539.71,544.49,1361107
2022-06-09,DELTATECH,FinTech,540.72,541.87,527.14,541.45,306825
2022-06-10,DELTATECH,FinTech,545.28,558.51,543.3,550.22,4141646
2022-06-11,DELTATECH,FinTech,544.76,559.44,555.02,555.48,2436008
2022-06-12,DELTATECH,FinTech,551.88,567.32,546.99,561.34,2692726
2022-06-13,DELTATECH,FinTech,546.58,550.63,549.42,550.01,4439045
2022-06-14,DELTATECH,FinTech,557.0,563.27,558.59,560.17,3377764
2022-06-15,DELTATECH,FinTech,551.4,570.53,560.86,562.54,3881051
2022-06-16,DELTATECH,FinTech,552.58,564.15,545.5,559.59,2968518
2022-06-17,DELTATECH,FinTech,551.19,568.37,555.22,560.96,3946799
2022-06-18,DELTATECH,FinTech,537.64,550.07,534.21,546.18,2780888
2022-06-19,DELTATECH,FinTech,542.02,556.96,533.77,549.7,320807
2022-06-20,DELTATECH,FinTech,539.98,545.51,531.83,541.37,1298494
2022-06-21,DELTATECH,FinTech,526.34,532.4,516.21,530.55,3355817
2022-06-22,DELTATECH,FinTech,512.71,523.0,508.78,518.6,2193782
2022-06-23,DELTATECH,FinTech,521.6,533.12,524.61,527.41,4158513
2022-06-24,DELTATECH,FinTech,521.64,531.62,517.85,522.59,1547538
2022-06-25,DELTATECH,FinTech,524.66,542.96,528.15,534.77,2518964
2022-06-26,DELTATECH,FinTech,525.44,539.15,518.43,530.63,1236404
2022-06-27,DELTATECH,FinTech,506.9,523.84,514.26,517.2,3147445
2022-06-28,DELTATECH,FinTech,506.59,510.63,497.86,508.69,1641562
2022-06-29,DELTATECH,FinTech,516.9,527.93,512.74,518.27,2081176
2022-06-30,DELTATECH,FinTech,513.89,524.29,509.65,517.22,4525922
2022-07-01,DELTATECH,FinTech,507.3,518.13,510.46,513.12,1145249
2022-07-02,DELTATECH,FinTech,513.86,523.05,509.23,514.5,447420
2022-07-03,DELTATECH,FinTech,515.83,522.03,505.48,518.53,1913758
2022-07-04,DELTATECH,FinTech,522.89,534.88,521.93,527.38,4357088
2022-07-05,DELTATECH,FinTech,535.79,542.72,524.14,538.99,4823636
2022-07-06,DELTATECH,FinTech,526.07,540.63,527.91,536.25,3123242
2022-07-07,DELTATECH,FinTech,523.42,533.39,510.26,525.74,3096742
2022-07-08,DELTATECH,FinTech,517.84,532.54,513.98,522.64,2986967
2022-07-09,DELTATECH,FinTech,518.12,527.55,513.88,524.84,3745188
2022-07-10,DELTATECH,FinTech,507.47,517.44,509.55,517.41,3554046
2022-07-11,DELTATECH,FinTech,502.96,519.51,509.81,510.13,1379419
2022-07-12,DELTATECH,FinTech,508.91,516.5,502.21,512.92,1935673
2022-07-13,DELTATECH,FinTech,507.7,514.18,498.65,512.7,4832421
2022-07-14,DELTATECH,FinTech,509.83,516.9,501.96,513.1,1283861
2022-07-15,DELTATECH,FinTech,500.89,509.73,504.88,507.42,1326775
2022-07-16,DELTATECH,FinTech,505.76,510.42,503.34,505.82,4230161
2022-07-17,DELTATECH,FinTech,489.6,507.63,491.1,498.96,2997153
2022-07-18,DELTATECH,FinTech,502.01,506.25,491.23,505.77,4940820
2022-07-19,DELTATECH,FinTech,503.75,515.07,503.49,513.77,4045745
2022-07-20,DELTATECH,FinTech,495.7,501.81,490.09,499.7,2487590
2022-07-21,DELTATECH,FinTech,486.8,502.28,486.91,492.88,3175941
2022-07-22,DELTATECH,FinTech,476.72,482.04,479.75,481.97,3309580
2022-07-23,DELTATECH,FinTech,476.43,485.36,467.76,477.41,4288478
2022-07-24,DELTATECH,FinTech,475.97,485.66,467.97,476.96,1078484
2022-07-25,DELTATECH,FinTech,464.07,473.15,462.04,466.73,3387445
2022-07-26,DELTATECH,FinTech,455.07,464.98,451.22,460.42,2856584
2022-07-27,DELTATECH,FinTech,445.19,455.83,442.81,453.62,2016873
2022-07-28,DELTATECH,FinTech,448.27,461.33,450.43,455.17,3860354
2022-07-29,DELTATECH,FinTech,450.82,463.7,452.54,455.78,149230
2022-07-30,DELTATECH,FinTech,443.13,455.11,442.66,450.98,3803472
2022-07-31,DELTATECH,FinTech,450.23,455.12,442.14,452.31,1944184
2022-08-01,DELTATECH,FinTech,446.27,453.79,441.36,448.74,3070708
2022-08-02,DELTATECH,FinTech,446.78,448.92,440.7,447.04,1353070
2022-08-03,DELTATECH,FinTech,453.47,463.4,454.31,458.4,2790359
2022-08-04,DELTATECH,FinTech,466.81,471.57,456.72,467.75,2814799
2022-08-05,DELTATECH,FinTech,457.18,463.98,450.63,458.78,2325846
2022-08-06,DELTATECH,FinTech,464.47,470.05,459.15,464.62,1128012
2022-08-07,DELTATECH,FinTech,463.23,476.45,464.42,470.42,2163602
2022-08-08,DELTATECH,FinTech,460.45,462.92,450.6,462.46,4714596
2022-08-09,DELTATECH,FinTech,460.65,472.89,463.82,468.27,2030978
2022-08-10,DELTATECH,FinTech,474.41,481.9,477.91,479.22,3807788
2022-08-11,DELTATECH,FinTech,462.45,474.0,469.51,471.29,433087
2022-08-12,DELTATECH,FinTech,461.22,470.55,457.61,464.95,3517919
2022-08-13,DELTATECH,FinTech,466.53,479.79,469.16,472.18,3757793
2022-08-14,DELTATECH,FinTech,470.79,475.93,463.63,474.25,1043077
2022-08-15,DELTATECH,FinTech,473.24,480.47,467.66,478.31,106970
2022-08-16,DELTATECH,FinTech,471.38,484.92,467.03,480.9,4867833
2022-08-17,DELTATECH,FinTech,477.18,483.93,474.94,483.86,1677064
2022-08-18,DELTATECH,FinTech,467.72,475.68,471.09,474.38,2099715
2022-08-19,DELTATECH,FinTech,477.06,484.22,480.78,481.98,4390491
2022-08-20,DELTATECH,FinTech,487.58,492.71,485.82,490.58,3834228
2022-08-21,DELTATECH,FinTech,484.3,495.48,483.5,489.04,4804174
2022-08-22,DELTATECH,FinTech,482.79,498.44,477.63,488.86,425651
2022-08-23,DELTATECH,FinTech,470.98,478.72,476.03,477.78,2525723
2022-08-24,DELTATECH,FinTech,476.53,482.83,472.42,481.61,1174829
2022-08-25,DELTATECH,FinTech,480.54,492.29,479.17,485.89,227811
2022-08-26,DELTATECH,FinTech,484.45,491.96,476.39,485.58,4935083
2022-08-27,DELTATECH,FinTech,493.54,498.55,490.55,493.92,2901183
2022-08-28,DELTATECH,FinTech,485.4,499.78,487.06,491.59,346547
2022-08-29,DELTATECH,FinTech,494.55,501.93,494.3,495.9,4179215
2022-08-30,DELTATECH,FinTech,480.77,495.51,488.37,488.46,3714126
2022-08-31,DELTATECH,FinTech,482.29,497.28,486.74,488.44,4559602
2022-09-01,DELTATECH,FinTech,483.65,489.98,473.23,487.31,4553341
2022-09-02,DELTATECH,FinTech,485.44,494.34,475.86,489.1,1167778
2022-09-03,DELTATECH,FinTech,477.35,490.16,472.19,486.54,3672243
2022-09-04,DELTATECH,FinTech,477.33,491.34,475.81,485.72,1685945
2022-09-05,DELTATECH,FinTech,486.29,491.93,483.82,491.89,369214
2022-09-06,DELTATECH,FinTech,481.35,497.8,482.84,488.81,507819
2022-09-07,DELTATECH,FinTech,471.1,483.24,466.8,477.18,1237205
2022-09-08,DELTATECH,FinTech,484.08,496.47,479.41,489.85,4831425
2022-09-09,DELTATECH,FinTech,495.7,508.15,487.19,500.14,4094552
2022-09-10,DELTATECH,FinTech,489.4,498.62,483.28,490.6,774366
2022-09-11,DELTATECH,FinTech,492.56,502.39,490.18,495.82,2435403
2022-09-12,DELTATECH,FinTech,491.63,496.52,484.66,492.23,2933330
2022-09-13,DELTATECH,FinTech,487.02,503.26,490.67,494.32,4147942
2022-09-14,DELTATECH,FinTech,496.03,498.0,485.74,496.65,4701768
2022-09-15,DELTATECH,FinTech,488.37,501.71,491.38,495.05,3262411
2022-09-16,DELTATECH,FinTech,483.12,493.65,475.94,489.38,3891264
2022-09-17,DELTATECH,FinTech,481.56,487.26,474.63,484.46,1360580
2022-09-18,DELTATECH,FinTech,469.03,479.87,476.53,477.95,2631539
2022-09-19,DELTATECH,FinTech,471.54,478.72,460.48,472.13,3802060
2022-09-20,DELTATECH,FinTech,470.72,472.37,460.93,471.79,4189867
2022-09-21,DELTATECH,FinTech,466.48,471.59,456.06,466.87,210960
2022-09-22,DELTATECH,FinTech,468.19,479.14,467.61,471.79,2184105
2022-09-23,DELTATECH,FinTech,477.42,489.84,471.96,482.45,3746934
2022-09-24,DELTATECH,FinTech,470.24,486.58,466.69,478.4,2690412
2022-09-25,DELTATECH,FinTech,475.07,484.11,469.07,480.26,1842051
2022-09-26,DELTATECH,FinTech,476.54,485.1,482.2,484.0,1525444
2022-09-27,DELTATECH,FinTech,479.3,490.26,486.42,487.58,4535074
2022-09-28,DELTATECH,FinTech,483.99,496.9,484.64,488.28,2834396
2022-09-29,DELTATECH,FinTech,486.11,499.16,484.31,493.86,1092923
2022-09-30,DELTATECH,FinTech,494.73,500.4,482.8,497.59,4627075
2022-10-01,DELTATECH,FinTech,479.46,497.15,487.67,488.5,4780448
2022-10-02,DELTATECH,FinTech,491.33,497.28,481.94,495.01,3922942
2022-10-03,DELTATECH,FinTech,497.81,509.0,489.59,501.75,4403483
2022-10-04,DELTATECH,FinTech,490.24,498.57,484.91,496.15,3837482
2022-10-05,DELTATECH,FinTech,493.84,503.04,495.32,496.59,3915776
2022-10-06,DELTATECH,FinTech,496.59,510.64,500.8,501.83,611217
2022-10-07,DELTATECH,FinTech,494.89,504.89,491.57,500.4,2019978
2022-10-08,DELTATECH,FinTech,501.96,517.26,504.48,508.6,3320721
2022-10-09,DELTATECH,FinTech,520.56,534.2,519.24,526.79,3280771
2022-10-10,DELTATECH,FinTech,516.88,527.13,518.1,520.74,4801937
2022-10-11,DELTATECH,FinTech,504.53,517.48,495.24,510.11,2023778
2022-10-12,DELTATECH,FinTech,502.85,514.62,508.32,512.58,3593888
2022-10-13,DELTATECH,FinTech,515.1,526.42,507.42,518.29,3308674
2022-10-14,DELTATECH,FinTech,514.68,525.41,507.6,516.65,2284338
2022-10-15,DELTATECH,FinTech,524.82,528.68,524.21,528.06,4007412
2022-10-16,DELTATECH,FinTech,513.64,520.7,515.82,517.62,1429754
2022-10-17,DELTATECH,FinTech,522.57,526.69,519.86,523.15,2086805
2022-10-18,DELTATECH,FinTech,517.77,526.55,507.6,518.56,3772651
2022-10-19,DELTATECH,FinTech,525.74,538.67,527.41,532.09,3181818
2022-10-20,DELTATECH,FinTech,545.73,555.38,531.73,548.15,439607
2022-10-21,DELTATECH,FinTech,534.54,543.05,531.49,542.01,456145
2022-10-22,DELTATECH,FinTech,528.77,545.14,527.6,537.7,4106544
2022-10-23,DELTATECH,FinTech,538.86,552.54,537.41,544.8,4326122
2022-10-24,DELTATECH,FinTech,539.34,551.64,530.26,541.8,2674303
2022-10-25,DELTATECH,FinTech,532.08,552.13,535.05,541.59,893933
2022-10-26,DELTATECH,FinTech,539.8,551.55,526.16,541.96,3364404
2022-10-27,DELTATECH,FinTech,516.79,533.98,521.88,526.52,574819
2022-10-28,DELTATECH,FinTech,516.34,530.34,515.97,526.57,4533685
2022-10-29,DELTATECH,FinTech,515.74,530.87,510.26,521.28,3976568
2022-10-30,DELTATECH,FinTech,517.02,524.0,508.86,517.58,3376102
2022-10-31,DELTATECH,FinTech,518.93,532.22,528.37,528.94,126212
2022-11-01,DELTATECH,FinTech,519.04,519.61,516.65,519.13,513511
2022-11-02,DELTATECH,FinTech,520.64,531.33,519.17,525.62,4928051
2022-11-03,DELTATECH,FinTech,518.69,533.54,512.77,523.58,2131182
2022-11-04,DELTATECH,FinTech,520.18,526.02,506.71,521.54,4106423
2022-11-05,DELTATECH,FinTech,526.81,530.98,517.58,527.88,311590
2022-11-06,DELTATECH,FinTech,527.38,531.15,527.98,530.73,1863312
2022-11-07,DELTATECH,FinTech,530.98,539.7,525.64,535.43,861249
2022-11-08,DELTATECH,FinTech,536.4,550.68,529.67,543.37,3035602
2022-11-09,DELTATECH,FinTech,536.85,544.33,525.38,540.83,927254
2022-11-10,DELTATECH,FinTech,532.03,540.78,530.89,536.02,436941
2022-11-11,DELTATECH,FinTech,525.1,528.95,525.03,527.46,4384936
2022-11-12,DELTATECH,FinTech,520.08,522.26,519.42,521.09,4019912
2022-11-13,DELTATECH,FinTech,542.48,544.56,536.17,544.29,3462392
2022-11-14,DELTATECH,FinTech,548.46,564.99,538.8,554.62,2773532
2022-11-15,DELTATECH,FinTech,539.74,553.37,540.26,543.55,2930562
2022-11-16,DELTATECH,FinTech,528.23,535.39,518.71,532.93,3687839
2022-11-17,DELTATECH,FinTech,536.71,539.21,521.27,536.94,4844442
2022-11-18,DELTATECH,FinTech,534.34,541.89,535.93,541.51,2248691
2022-11-19,DELTATECH,FinTech,535.6,548.55,530.44,546.13,3544531
2022-11-20,DELTATECH,FinTech,536.79,546.96,540.07,544.2,862424
2022-11-21,DELTATECH,FinTech,539.3,551.97,531.88,543.34,2884002
2022-11-22,DELTATECH,FinTech,536.47,549.71,538.26,546.18,2214934
2022-11-23,DELTATECH,FinTech,542.29,547.84,543.07,547.05,2640620
2022-11-24,DELTATECH,FinTech,523.32,531.56,524.91,529.0,2488412
2022-11-25,DELTATECH,FinTech,522.66,530.18,512.11,527.33,3521172
2022-11-26,DELTATECH,FinTech,520.02,522.77,514.12,520.76,2577403
2022-11-27,DELTATECH,FinTech,514.82,531.39,518.12,522.28,4936756
2022-11-28,DELTATECH,FinTech,538.28,549.62,535.12,545.83,230009
2022-11-29,DELTATECH,FinTech,538.67,551.2,546.02,549.0,3737654
2022-11-30,DELTATECH,FinTech,538.56,548.94,541.97,546.58,2459936
2022-12-01,DELTATECH,FinTech,554.29,562.89,543.57,554.3,4395042
2022-12-02,DELTATECH,FinTech,551.79,560.63,555.7,558.48,4766180
2022-12-03,DELTATECH,FinTech,552.34,570.05,558.28,562.17,688477
2022-12-04,DELTATECH,FinTech,564.95,571.65,564.9,567.46,467611
2022-12-05,DELTATECH,FinTech,576.47,592.6,574.7,585.13,2265160
2022-12-06,DELTATECH,FinTech,573.66,579.77,562.95,575.38,2794849
2022-12-07,DELTATECH,FinTech,568.82,588.07,566.4,579.64,1337906
2022-12-08,DELTATECH,FinTech,569.96,577.7,569.77,571.76,1996731
2022-12-09,DELTATECH,FinTech,575.54,581.42,563.44,576.7,1663102
2022-12-10,DELTATECH,FinTech,560.01,571.49,562.88,568.92,3058276
2022-12-11,DELTATECH,FinTech,561.68,575.2,559.25,565.53,2599161
2022-12-12,DELTATECH,FinTech,551.94,567.25,553.7,563.2,2112154
2022-12-13,DELTATECH,FinTech,560.77,571.62,567.75,571.61,653765
2022-12-14,DELTATECH,FinTech,572.72,591.04,573.25,579.66,2599445
2022-12-15,DELTATECH,FinTech,566.14,569.67,559.59,569.0,299218
2022-12-16,DELTATECH,FinTech,563.38,570.04,569.34,569.64,408822
2022-12-17,DELTATECH,FinTech,554.47,573.71,553.27,563.75,2036831
2022-12-18,DELTATECH,FinTech,549.67,556.03,537.18,553.27,522623
2022-12-19,DELTATECH,FinTech,544.39,562.59,535.16,551.64,844653
2022-12-20,DELTATECH,FinTech,546.38,552.26,540.89,549.25,3132263
2022-12-21,DELTATECH,FinTech,563.89,576.61,558.54,569.41,3417434
2022-12-22,DELTATECH,FinTech,562.62,579.34,572.43,573.28,2207373
2022-12-23,DELTATECH,FinTech,557.12,570.8,550.35,561.6,2485706
2022-12-24,DELTATECH,FinTech,556.31,558.87,554.78,557.01,1526517
2022-12-25,DELTATECH,FinTech,555.61,572.18,557.02,565.72,187756
2022-12-26,DELTATECH,FinTech,574.08,591.72,572.13,583.61,4950970
2022-12-27,DELTATECH,FinTech,559.13,571.6,562.78,569.9,1031804
2022-12-28,DELTATECH,FinTech,546.35,560.41,551.49,554.0,4265240
2022-12-29,DELTATECH,FinTech,566.36,573.78,565.13,569.71,377702
2022-12-30,DELTATECH,FinTech,571.33,576.57,556.43,573.21,1019379
2022-12-31,DELTATECH,FinTech,561.15,575.01,552.15,565.92,3507921
2023-01-01,DELTATECH,FinTech,564.31,575.55,558.5,570.63,4250278
2023-01-02,DELTATECH,FinTech,541.43,548.55,547.46,548.24,2480055
2023-01-03,DELTATECH,FinTech,541.53,553.36,544.41,548.43,528202
2023-01-04,DELTATECH,FinTech,540.42,552.37,539.52,551.29,1714833
2023-01-05,DELTATECH,FinTech,554.61,569.1,552.04,559.1,1486980
2023-01-06,DELTATECH,FinTech,550.33,561.11,537.52,550.76,1572038
2023-01-07,DELTATECH,FinTech,544.69,557.14,541.84,551.64,3013347
2023-01-08,DELTATECH,FinTech,537.4,550.52,533.5,544.15,1675962
2023-01-09,DELTATECH,FinTech,544.57,552.81,543.87,546.39,3156128
2023-01-10,DELTATECH,FinTech,531.53,540.05,535.74,539.22,1710242
2023-01-11,DELTATECH,FinTech,532.21,544.3,525.95,536.08,4436144
2023-01-12,DELTATECH,FinTech,524.65,529.23,524.34,528.23,1583699
2023-01-13,DELTATECH,FinTech,525.15,537.82,518.57,533.55,3366779
2023-01-14,DELTATECH,FinTech,531.69,541.94,530.6,540.58,2847329
2023-01-15,DELTATECH,FinTech,529.19,545.93,533.05,538.84,4053817
2023-01-16,DELTATECH,FinTech,534.64,540.39,528.28,539.31,375175
2023-01-17,DELTATECH,FinTech,524.57,528.01,515.89,527.76,3624559
2023-01-18,DELTATECH,FinTech,519.48,534.32,524.11,525.54,562868
2023-01-19,DELTATECH,FinTech,523.17,535.27,516.63,525.3,4929221
2023-01-20,DELTATECH,FinTech,536.81,547.92,540.8,546.11,4136066
2023-01-21,DELTATECH,FinTech,533.68,543.36,522.27,537.17,1609524
2023-01-22,DELTATECH,FinTech,543.74,555.15,546.23,549.13,4708613
2023-01-23,DELTATECH,FinTech,555.47,567.39,554.85,557.5,587709
2023-01-24,DELTATECH,FinTech,554.83,569.28,559.06,560.02,3008036
2023-01-25,DELTATECH,FinTech,569.81,576.63,569.23,574.96,4544208
2023-01-26,DELTATECH,FinTech,572.02,586.74,563.33,578.34,3215900
2023-01-27,DELTATECH,FinTech,571.69,590.98,566.52,581.89,1422511
2023-01-28,DELTATECH,FinTech,580.87,592.92,567.02,581.6,3817171
2023-01-29,DELTATECH,FinTech,580.73,593.56,579.1,592.45,3351275
2023-01-30,DELTATECH,FinTech,601.75,605.69,593.04,602.37,3280540
2023-01-31,DELTATECH,FinTech,590.61,598.58,592.49,596.9,1226836
2023-02-01,DELTATECH,FinTech,585.08,596.65,578.76,585.26,1482602
2023-02-02,DELTATECH,FinTech,573.52,594.42,576.52,583.66,3972072
2023-02-03,DELTATECH,FinTech,573.72,578.0,560.98,576.83,862006
2023-02-04,DELTATECH,FinTech,572.68,583.37,571.64,576.45,2802662
2023-02-05,DELTATECH,FinTech,579.1,591.28,580.85,587.32,287213
2023-02-06,DELTATECH,FinTech,578.03,591.37,568.3,583.47,253801
2023-02-07,DELTATECH,FinTech,572.46,586.86,581.88,583.27,1521543
2023-02-08,DELTATECH,FinTech,573.66,591.81,580.95,583.95,2420468
2023-02-09,DELTATECH,FinTech,588.94,597.35,583.78,591.56,3650227
2023-02-10,DELTATECH,FinTech,566.86,578.69,554.86,571.8,1652279
2023-02-11,DELTATECH,FinTech,566.52,569.15,557.78,566.77,4792585
2023-02-12,DELTATECH,FinTech,566.39,569.25,554.68,568.74,144081
2023-02-13,DELTATECH,FinTech,576.75,579.43,564.1,579.14,1364508
2023-02-14,DELTATECH,FinTech,572.72,577.13,565.87,575.04,146021
2023-02-15,DELTATECH,FinTech,558.02,559.69,558.83,559.03,4117521
2023-02-16,DELTATECH,FinTech,554.57,574.52,553.07,564.39,2673178
